playlist_name,playlist_owner,track_name,artist,album,duration,popularity
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Waves (Tomorrowland 2014 Anthem),Dimitri Vegas,Festival Favorites 2014 - Armada Music,206250,31
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Rattle (Original Mix),Revolvr,Rattle,308884,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,KNOW ME - Cassian Remix,BRONSON,KNOW ME (Cassian Remix),313013,47
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,All Designer,HEDEGAARD,All Designer,185163,38
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Rituals,Cubicolor,"Hardly A Day, Hardly A Night",305500,24
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Riptide,Lane 8,Riptide,350322,40
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Alive,Zeds Dead,Alive,197388,60
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Z-Train,ZHU,Z-Train,237466,24
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Moth To A Flame (with The Weeknd) - Extended Mix,Swedish House Mafia,Moth To A Flame,298750,55
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Redlight,Swedish House Mafia,Redlight,242904,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Payback,Dimitri Vangelis & Wyman,Payback,349489,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Take Me High,Kx5,Take Me High,255000,44
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Turn On The Lights again.. (feat. Future & Fred again..) - Solomun Remix,Swedish House Mafia,Turn On The Lights again.. (feat. Future & Fred again..) [Solomun Remix],357088,45
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,VHS,vowl.,VHS,146028,41
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Unfaithful,BRUX,Unfaithful,207949,10
