playlist_name,playlist_owner,track_name,artist,album,duration,popularity
Highway to hell,jzy08xcguv4xn7ynyjejih29d,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,180386,91
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Willow Tree,Spillage Village,Bears Like This Too Much,195800,43
Highway to hell,jzy08xcguv4xn7ynyjejih29d,3005,Childish Gambino,Because the Internet,234215,11
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Self Destruction,WESTSIDE BOOGIE,Everythings For Sale,160066,50
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",386906,83
Highway to hell,jzy08xcguv4xn7ynyjejih29d,The Games We Play,Pusha T,DAYTONA,166120,60
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Day 'N' Nite (nightmare),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),221240,74
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Time (feat. Snoh Aalegra),WESTSIDE BOOGIE,Everythings For Sale,145866,52
Highway to hell,jzy08xcguv4xn7ynyjejih29d,ITALY,Russ,ITALY,202314,46
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Space Cadet (feat. Gunna),Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),203266,82
Highway to hell,jzy08xcguv4xn7ynyjejih29d,4th Dimension,KIDS SEE GHOSTS,KIDS SEE GHOSTS,153351,68
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Poison,Brent Faiyaz,Poison,212992,80
