playlist_name,playlist_owner,track_name,artist,album,duration,popularity
Desi Hip Hop - Class Apart,rajanpanwar,Andha Paisa,Zorba,Andha Paisa,175774,18
Desi Hip Hop - Class Apart,rajanpanwar,BE-IMAAN,2facebleed,BE-IMAAN,165552,18
Desi Hip Hop - Class Apart,rajanpanwar,City Mein Narco,Official Bhagat,City Mein Narco,153600,39
Desi Hip Hop - Class Apart,rajanpanwar,STORYTIME,D33P,Heartbreak state of mind,152788,1
Desi Hip Hop - Class Apart,rajanpanwar,Marr Kyu Rahi?,Ashant Anu,Mantariksh,216000,2
Desi Hip Hop - Class Apart,rajanpanwar,Ka Marde,Raajmusic,Kaal Ke Pukaar,180004,10
Desi Hip Hop - Class Apart,rajanpanwar,HOT,Saaya,HOT,156977,8
Desi Hip Hop - Class Apart,rajanpanwar,MAGAJ KA BIMARI,Dhanji,RUAB,207500,31
Desi Hip Hop - Class Apart,rajanpanwar,Pyaar De,Raajmusic,Pyaar De,189681,9
Desi Hip Hop - Class Apart,rajanpanwar,Jhal Muri,Lit Trust,Jhal Muri,137724,15
